hmin3, hmax3, hmed3, mmin3, mmax3, mmed3
85, 93, 89, 81, 87, 85
83, 97, 87, 81, 88, 85
93, 101, 97, 81, 95, 85
89, 99, 93, 81, 88, 85
89, 105, 93, 81, 88, 85
91, 99, 95, 81, 93, 84
83, 91, 87, 81, 87, 85
85, 98, 89, 81, 87, 85
89, 97, 93, 81, 95, 85
91, 99, 95, 81, 89, 85
83, 97, 87, 81, 88, 85
85, 93, 89, 81, 95, 85
89, 96, 92, 81, 87, 85
91, 106, 96, 81, 87, 83
83, 89, 86, 81, 94, 85
83, 92, 88, 81, 87, 85
89, 105, 93, 81, 96, 91
91, 107, 95, 81, 95, 85
83, 91, 87, 81, 88, 85
85, 99, 89, 81, 87, 85
91, 100, 95, 81, 93, 84
89, 96, 93, 81, 88, 85
85, 99, 89, 81, 95, 85
81, 95, 86, 81, 88, 85
92, 107, 95, 81, 95, 85
89, 99, 93, 81, 88, 85
85, 99, 89, 81, 88, 85
83, 91, 87, 81, 95, 85
93, 99, 95, 81, 87, 83
89, 103, 93, 81, 87, 85
85, 93, 89, 81, 87, 85
83, 99, 85, 81, 88, 85
92, 105, 95, 81, 88, 85
89, 97, 93, 81, 88, 85
85, 99, 89, 81, 87, 85
83, 97, 87, 81, 93, 85
85, 93, 89, 81, 88, 85
83, 97, 87, 81, 87, 85
92, 98, 95, 81, 95, 85
89, 97, 93, 81, 88, 85
85, 98, 89, 81, 87, 85
83, 97, 87, 81, 94, 85
93, 99, 95, 81, 87, 83
89, 103, 93, 81, 88, 85
85, 94, 89, 81, 95, 85
83, 91, 87, 81, 88, 85
92, 105, 95, 81, 88, 85
89, 99, 93, 81, 95, 85
85, 101, 89, 81, 95, 85
83, 90, 85, 81, 87, 85
92, 105, 95, 81, 87, 83
89, 98, 92, 81, 88, 85
83, 99, 87, 81, 88, 85
85, 99, 89, 81, 88, 85
91, 112, 95, 81, 93, 85
91, 99, 95, 81, 89, 85
83, 97, 87, 81, 88, 85
83, 92, 88, 81, 95, 85
89, 95, 92, 81, 88, 85
91, 106, 95, 81, 87, 83
83, 91, 87, 81, 93, 85
85, 99, 89, 81, 88, 85
89, 103, 94, 81, 88, 85
91, 100, 95, 81, 88, 85
83, 91, 87, 81, 88, 85
83, 99, 88, 81, 88, 85
89, 96, 93, 81, 87, 85
91, 105, 95, 81, 87, 83
91, 105, 95, 81, 89, 85
89, 97, 93, 81, 88, 85
85, 99, 89, 81, 88, 85
83, 91, 87, 81, 95, 85
92, 100, 95, 81, 88, 83
89, 102, 92, 81, 97, 85
85, 100, 94, 81, 87, 85
83, 91, 87, 81, 95, 85
92, 100, 95, 81, 89, 85
89, 104, 93, 81, 88, 85
85, 93, 89, 81, 95, 85
83, 93, 87, 81, 87, 85
92, 107, 95, 81, 87, 83
89, 96, 92, 81, 95, 85
85, 91, 87, 81, 87, 85
83, 97, 86, 81, 88, 85
89, 97, 93, 81, 88, 85
91, 105, 95, 81, 88, 85
83, 99, 87, 81, 87, 85
85, 94, 89, 81, 88, 85
89, 96, 92, 81, 88, 85
91, 106, 95, 81, 120, 84
83, 92, 88, 81, 88, 85
83, 93, 89, 81, 88, 85
89, 103, 93, 81, 88, 85
91, 99, 95, 81, 88, 85
83, 99, 87, 81, 87, 85
85, 99, 89, 81, 88, 85
89, 102, 93, 81, 88, 85
91, 99, 96, 81, 94, 85
83, 97, 91, 81, 89, 85
85, 93, 88, 81, 95, 85
89, 97, 93, 81, 88, 85
91, 105, 95, 81, 88, 85
83, 91, 87, 81, 95, 85
85, 93, 89, 81, 88, 85
89, 103, 93, 81, 87, 85
91, 99, 95, 81, 87, 83
83, 99, 87, 81, 88, 85
85, 99, 89, 81, 95, 85
89, 96, 93, 81, 95, 87
91, 99, 95, 81, 88, 85
83, 97, 87, 81, 88, 85
85, 93, 89, 81, 95, 90
89, 103, 92, 81, 93, 85
91, 108, 99, 81, 95, 89
83, 97, 86, 81, 95, 85
83, 99, 88, 81, 87, 85
92, 105, 95, 81, 88, 85
89, 98, 93, 81, 94, 85
85, 93, 89, 81, 87, 84
83, 97, 87, 81, 87, 85
91, 99, 95, 81, 95, 84
89, 97, 93, 81, 88, 85
85, 101, 89, 81, 88, 85
83, 98, 91, 81, 95, 85
92, 99, 95, 81, 89, 85
89, 103, 93, 81, 88, 85
85, 93, 89, 81, 95, 85
83, 91, 87, 81, 87, 85
92, 107, 95, 81, 88, 83
89, 98, 92, 81, 95, 85
85, 93, 89, 81, 88, 85
83, 97, 86, 81, 87, 85
83, 91, 87, 81, 95, 85
85, 93, 89, 81, 88, 85
89, 103, 93, 81, 88, 85
91, 99, 95, 81, 95, 85
83, 97, 86, 81, 88, 85
85, 105, 90, 81, 88, 85
89, 97, 93, 81, 97, 85
